value,count,percentage
3,10,0.08403361344537816
3.5,3,0.025210084033613446
4,9,0.07563025210084033
4.5,1,0.008403361344537815
5,56,0.47058823529411764
5.5,11,0.09243697478991597
6,29,0.24369747899159663
