value,count,percentage
Word&NoDoubleNeg,60,0.12269938650306748
Suffix&NoDoubleNeg,142,0.2903885480572597
Word&OptDoubleNeg,7,0.014314928425357873
Suffix&OptDoubleNeg,8,0.016359918200409
Word&OnlyWithAnotherNeg,10,0.02044989775051125
Suffix&OnlyWithAnotherNeg,32,0.065439672801636
Type 1 / Type 2,8,0.016359918200409
Type 1 / Type 6,2,0.00408997955010225
Type 5 / Type 4,2,0.00408997955010225
Type 5 / Type 6,2,0.00408997955010225
NoSOVNeg,216,0.44171779141104295
