value,count,percentage
Word&NoDoubleNeg,134,0.3182897862232779
Prefix&NoDoubleNeg,72,0.171021377672209
Word&OptDoubleNeg,9,0.021377672209026127
Prefix&OptDoubleNeg,5,0.011876484560570071
Word&OnlyWithAnotherNeg,41,0.09738717339667459
Prefix&OnlyWithAnotherNeg,16,0.03800475059382423
Type 1 / Type 2,2,0.004750593824228029
No SNegVO,142,0.33729216152019004
