value,count,percentage
Little affixation,141,0.14551083591331268
Strongly suffixing,406,0.41898864809081526
Weakly suffixing,123,0.12693498452012383
Equal prefixing and suffixing,147,0.15170278637770898
Weakly prefixing,94,0.09700722394220847
Strong prefixing,58,0.05985552115583075
