value,count,percentage
All present,503,0.8871252204585538
No bilabials,4,0.007054673721340388
No fricatives,48,0.08465608465608465
No nasals,10,0.01763668430335097
No bilabials or nasals,1,0.001763668430335097
No fricatives or nasals,1,0.001763668430335097
