value,count,percentage
Noun-Relative clause,579,0.7026699029126213
Relative clause-Noun,141,0.17111650485436894
Internally headed,24,0.02912621359223301
Correlative,7,0.00849514563106796
Adjoined,8,0.009708737864077669
Doubly headed,1,0.0012135922330097086
Mixed,64,0.07766990291262135
